user_id,Churn,LevelsPlayed,SuccessfulLevels,TotalPlayTime,AverageLevelDuration,HelpUsed,RestartCount,SuccessRate,HelpRate,RestartRate,TimePerSuccess,AvgLevelPassRate,AvgMetaDuration,AvgRetryRate,AvgWinningDuration,EngagementScore,EngagementCategory,ChurnProbability,Recommendation
2822,0,209,115,25085.0,120.02392344497608,16,29.003555090232812,0.5502392344497608,0.07655502392344497,0.13877299086235795,218.1304347826087,0.7170380722481896,282.0568722870895,0.8248197300510349,116.92873640270432,73.24677434183859,Moderately Engaged,0.267532256581614,Offer new content
2823,0,191,70,19982.0,104.61780104712042,15,19.165331829645964,0.36649214659685864,0.07853403141361257,0.100342051464115,285.45714285714286,0.8263267231114911,191.91929324082247,0.2816652249427253,108.32508844991354,88.44750420302154,Highly Engaged,0.11552495796978467,Reward loyal players
2824,0,174,103,14866.0,85.4367816091954,10,33.743674047935556,0.5919540229885057,0.05747126436781609,0.19392916119503192,144.33009708737865,0.7682906887741116,225.68940881269185,0.5234153186927667,110.96630120134103,58.02737470531476,Low Engagement,0.41972625294685245,Send engagement notifications
2825,1,182,94,19263.0,105.84065934065934,18,27.713500627773257,0.5164835164835165,0.0989010989010989,0.15227198147128163,204.9255319148936,0.7987770173411373,209.49515668756254,0.4005391675251039,111.33446316374565,52.40217915971803,Low Engagement,0.47597820840281974,Send engagement notifications
2826,1,121,65,10764.0,88.95867768595042,6,19.96175436205092,0.5371900826446281,0.049586776859504134,0.1649731765458754,165.6,0.8223248719972247,188.43290853295161,0.3138700120397246,107.5329310089252,62.42266610707462,Moderately Engaged,0.3757733389292538,Offer new content
2827,0,92,70,9017.0,98.01086956521739,8,23.073139659901603,0.7608695652173914,0.08695652173913043,0.2507949963032783,128.81428571428572,0.8547429558592741,164.49853263042232,0.23751970972621392,101.03508634297748,54.94714355043244,Low Engagement,0.45052856449567563,Send engagement notifications
2828,0,134,109,19646.0,146.61194029850745,16,36.94542476236598,0.8134328358208955,0.11940298507462686,0.27571212509228343,180.23853211009174,0.8312749588754547,202.43989719168306,0.28997291280546716,119.0003997632871,79.19186891917454,Moderately Engaged,0.2080813108082546,Offer new content
2829,0,123,73,13987.0,113.71544715447155,2,29.893505614971833,0.5934959349593496,0.016260162601626018,0.24303663101603115,191.6027397260274,0.8106129912662406,196.13549882391712,0.3820793826835707,105.36315660717645,68.30497201007513,Moderately Engaged,0.3169502798992487,Offer new content
2830,0,23,20,2217.0,96.3913043478261,2,7.818032093179152,0.8695652173913043,0.08695652173913043,0.3399144388338762,110.85,0.9335613840876291,110.22804210249146,0.06017344624432912,85.55813545787065,40.12335912327969,Low Engagement,0.5987664087672031,Send engagement notifications
2831,0,85,69,10508.0,123.62352941176471,8,18.152404526378696,0.8117647058823529,0.09411764705882353,0.2135577003103376,152.28985507246378,0.854168066962717,168.7692780642148,0.23387640392677728,104.02835694087067,61.353105917587115,Moderately Engaged,0.3864689408241289,Offer new content
2832,0,127,90,13174.0,103.73228346456693,6,24.75863527238986,0.7086614173228346,0.047244094488188976,0.19494988403456584,146.37777777777777,0.7973058757797815,201.72563976948484,0.39459835008524435,107.79031303520215,73.83449372725981,Moderately Engaged,0.26165506272740185,Offer new content
2833,0,210,125,27022.0,128.67619047619047,14,30.432537137953304,0.5952380952380952,0.06666666666666667,0.14491684351406336,216.176,0.6860755057839927,296.93834190212004,1.0044434070182982,113.77078365845644,82.98793665582784,Highly Engaged,0.17012063344172157,Reward loyal players
2834,0,52,40,7285.0,140.09615384615384,4,14.094161972644944,0.7692307692307693,0.07692307692307693,0.27104157639701815,182.125,0.8992868055349656,133.0693078925657,0.12221954300171015,93.86989328918891,56.46884975014872,Low Engagement,0.43531150249851286,Send engagement notifications
2835,1,23,21,2159.0,93.8695652173913,1,9.06756631712514,0.9130434782608695,0.043478260869565216,0.3942420137880496,102.80952380952381,0.9375811538480427,104.3208092098348,0.055414221431540685,82.66747077515318,17.67061978889298,High Churn Risk,0.8232938021110702,Offer discounts or special rewards
2836,1,206,110,18835.0,91.43203883495146,7,31.732118759313792,0.5339805825242718,0.03398058252427184,0.15403941145297959,171.22727272727272,0.7595553788826229,245.70877184479124,0.5435496725160932,107.48091653743694,51.328402827939534,Low Engagement,0.48671597172060466,Send engagement notifications
2837,0,163,103,20730.0,127.17791411042944,9,33.64254930338436,0.6319018404907976,0.05521472392638037,0.20639600799622304,201.2621359223301,0.7746611509481387,235.92675778195795,0.47465704582232143,111.488277724235,77.7144786395699,Moderately Engaged,0.2228552136043009,Offer new content
2838,1,232,111,22409.0,96.59051724137932,15,30.487984130083795,0.47844827586206895,0.06465517241379311,0.13141372469863705,201.88288288288288,0.7607909481709524,242.61722507271307,0.5366314777168314,110.88091783543445,78.07097352052142,Moderately Engaged,0.21929026479478583,Offer new content
2839,1,9,8,821.0,91.22222222222223,0,4.657928367928368,0.8888888888888888,0.0,0.5175475964364853,102.625,0.9572898058090813,83.82337045302036,0.0418485046988794,69.97608046660534,11.188563927955963,High Churn Risk,0.8881143607204404,Offer discounts or special rewards
2840,0,65,45,5760.0,88.61538461538461,6,16.77689758559593,0.6923076923076923,0.09230769230769231,0.2581061167014758,128.0,0.8666351246615946,151.99206040591238,0.17869676330126555,99.08354695950509,49.15619347468119,Low Engagement,0.5084380652531881,Send engagement notifications
2841,0,6,6,366.0,61.0,0,3.6810582010582014,1.0,0.0,0.6135097001763669,61.0,0.9773879117986413,68.69050665146197,0.0102828710676013,62.41398821928153,23.09538405808349,High Churn Risk,0.7690461594191651,Offer discounts or special rewards
2842,0,144,96,17207.0,119.49305555555556,10,26.66924269195605,0.6666666666666666,0.06944444444444445,0.1852030742496948,179.23958333333334,0.8025157685027012,214.87520040050214,0.3512161770852405,107.4138081126376,73.78037681006951,Moderately Engaged,0.26219623189930485,Offer new content
2843,1,18,17,1037.0,57.611111111111114,0,8.573381155881156,0.9444444444444444,0.0,0.4762989531045087,61.0,0.9628203901593955,87.82198861322075,0.03074710236758885,74.6522277990893,13.073869787921632,High Churn Risk,0.8692613021207837,Offer discounts or special rewards
2844,0,216,117,18728.0,86.70370370370371,3,27.211714635455607,0.5416666666666666,0.013888888888888888,0.12598016034933152,160.06837606837607,0.709480830757803,280.7551038265033,0.8240269644908637,115.35496616809176,79.73831174355539,Moderately Engaged,0.2026168825644461,Offer new content
2845,1,132,87,13479.0,102.11363636363636,11,24.553006739735682,0.6590909090909091,0.08333333333333333,0.1860076268161794,154.93103448275863,0.795816137646401,212.340202208941,0.4379827935415202,110.79702592608051,54.41362180745454,Low Engagement,0.4558637819254546,Send engagement notifications
2846,0,113,83,13368.0,118.30088495575221,13,24.75372712795524,0.7345132743362832,0.11504424778761062,0.2190595321057986,161.06024096385542,0.8145264262943808,202.21516970718625,0.35519573619675915,110.78853864304222,76.32645212153726,Moderately Engaged,0.2367354787846274,Offer new content
2847,0,85,69,9414.0,110.75294117647059,14,23.885735846471153,0.8117647058823529,0.16470588235294117,0.2810086570173077,136.43478260869566,0.8500792408997714,169.50832746251578,0.1941020953326563,100.4805243580683,53.25529735150414,Low Engagement,0.4674470264849586,Send engagement notifications
2848,1,257,146,30212.0,117.55642023346303,13,45.30466638354291,0.5680933852140078,0.05058365758754864,0.17628274857409693,206.93150684931507,0.634073473666931,341.9551887142399,1.414830774790333,114.24677558373571,56.72597201057577,Low Engagement,0.4327402798942424,Send engagement notifications
2849,1,63,52,6380.0,101.26984126984127,2,19.29996783424768,0.8253968253968254,0.031746031746031744,0.3063486957817092,122.6923076923077,0.8734304201180065,146.38332847713517,0.16246289725369015,96.92498298482124,36.04179131855235,High Churn Risk,0.6395820868144765,Offer discounts or special rewards
2850,0,140,76,17372.0,124.08571428571429,3,18.19942086736647,0.5428571428571428,0.02142857142857143,0.12999586333833194,228.57894736842104,0.818657734149441,194.06134024414624,0.3354723239166364,108.45720607993911,88.54613432241977,Highly Engaged,0.11453865677580227,Reward loyal players
2851,1,51,42,3866.0,75.80392156862744,0,16.43015650341267,0.8235294117647058,0.0,0.32215993143946414,92.04761904761905,0.8830932708230922,140.63703816121247,0.14840705621274725,95.2655939568142,39.26469913217217,High Churn Risk,0.6073530086782783,Offer discounts or special rewards
2852,0,155,92,15286.0,98.61935483870968,6,23.319565220581563,0.5935483870967742,0.03870967741935484,0.15044880787471976,166.15217391304347,0.7737143969857241,227.60966381336448,0.5038859463163402,112.27327180815806,75.01112430343677,Moderately Engaged,0.2498887569656323,Offer new content
2853,1,139,104,16332.0,117.49640287769785,15,35.989217238553614,0.7482014388489209,0.1079136690647482,0.2589152319320404,157.03846153846155,0.7671272660927045,232.05127226708157,0.5177804376381651,109.69214922245553,47.44548744406718,Low Engagement,0.5255451255593282,Send engagement notifications
2854,1,110,78,10119.0,91.99090909090908,15,24.847006323680734,0.7090909090909091,0.13636363636363635,0.22588187566982484,129.73076923076923,0.8320923629581601,183.79526163922387,0.2665596113068985,105.79896198088758,24.171638953212483,High Churn Risk,0.7582836104678752,Offer discounts or special rewards
2855,0,306,153,34736.0,113.51633986928104,23,42.802153033963656,0.5,0.07516339869281045,0.1398763171044564,227.03267973856208,0.6341722766569183,351.60567784068456,1.4304452731258936,114.70804477848829,79.7549245038348,Moderately Engaged,0.202450754961652,Offer new content
2856,1,51,39,5296.0,103.84313725490196,5,15.606620178421537,0.7647058823529411,0.09803921568627451,0.3060121603612066,135.7948717948718,0.9053214386623207,127.79813526661793,0.09952503740404595,92.19791951653099,34.8473470942832,High Churn Risk,0.651526529057168,Offer discounts or special rewards
2857,0,106,59,12282.0,115.86792452830188,6,16.288711200330873,0.5566037735849056,0.05660377358490566,0.15366708679557428,208.16949152542372,0.8675890678211349,156.51491204358652,0.1882141322578817,100.94661280391125,63.645284650393364,Moderately Engaged,0.3635471534960663,Offer new content
2858,1,428,160,44472.0,103.90654205607477,16,103.62862454784855,0.37383177570093457,0.037383177570093455,0.24212295455104801,277.95,0.538536277385837,476.1457102091247,2.2897087431371244,122.40658239737753,78.45869564114678,Moderately Engaged,0.21541304358853228,Offer new content
2859,1,100,73,10433.0,104.33,14,17.876970482611057,0.73,0.14,0.17876970482611057,142.91780821917808,0.8434337736647309,176.45063426714879,0.2742054262480981,104.83071148102565,39.93488897821113,High Churn Risk,0.6006511102178888,Offer discounts or special rewards
2860,0,79,60,9040.0,114.43037974683544,1,17.5580897475366,0.759493670886076,0.012658227848101266,0.2222543006017291,150.66666666666666,0.8570211733377237,171.86468484625988,0.2195299783072251,107.7047389091868,68.92236641943519,Moderately Engaged,0.3107763358056482,Offer new content
2861,0,396,198,60146.0,151.8838383838384,21,47.75802659605587,0.5,0.05303030303030303,0.12060107726276735,303.7676767676768,0.6008593109019486,398.22788039259234,1.7562672616513044,116.4805394071863,92.6254278972477,Highly Engaged,0.073745721027523,Reward loyal players
2862,1,78,78,5814.0,74.53846153846153,43,37.27732352189568,1.0,0.5512820512820513,0.4779144041268677,74.53846153846153,0.8493087741387411,175.23952801623383,0.2647028042281281,104.57360366007265,35.64475892154416,High Churn Risk,0.6435524107845584,Offer discounts or special rewards
2863,0,118,97,8920.0,75.59322033898304,0,34.3448037053752,0.8220338983050848,0.0,0.2910576585201288,91.95876288659794,0.8133955859759835,201.68406018173567,0.37581387976594854,109.75139680481364,67.76022158579002,Moderately Engaged,0.32239778414209974,Offer new content
2864,0,350,141,38872.0,111.06285714285714,24,32.63171985417303,0.40285714285714286,0.06857142857142857,0.09323348529763723,275.68794326241135,0.6513388739435007,338.7336461825668,1.214289881409145,118.57309076704935,92.95610091264675,Highly Engaged,0.07043899087353254,Reward loyal players
2865,0,77,69,7232.0,93.92207792207792,0,22.600698228181063,0.8961038961038961,0.0,0.2935155614049489,104.81159420289855,0.8647904748202098,160.36917018914647,0.19925055602121297,102.81712711687673,60.25743025688068,Moderately Engaged,0.39742569743119316,Offer new content
2866,0,214,109,23627.0,110.40654205607477,8,24.638514888729443,0.5093457943925234,0.037383177570093455,0.11513324714359553,216.76146788990826,0.7485448387970857,246.0152005752389,0.6353582361776448,113.21802591373756,90.48479325173055,Highly Engaged,0.09515206748269453,Reward loyal players
2867,0,84,64,11363.0,135.27380952380952,0,18.739582671468355,0.7619047619047619,0.0,0.2230902698984328,177.546875,0.8527153257037189,173.04512350599438,0.2421516821503849,105.72298152511009,77.27197197757505,Moderately Engaged,0.22728028022424956,Offer new content
2868,0,51,45,5721.0,112.17647058823529,1,16.673130778310533,0.8823529411764706,0.0196078431372549,0.32692413290804967,127.13333333333334,0.8824352061680417,143.73658341302604,0.14627886886603922,97.27653294143067,73.45233396277222,Moderately Engaged,0.26547666037227774,Offer new content
2869,0,241,128,19036.0,78.98755186721992,19,37.57508643014495,0.5311203319502075,0.07883817427385892,0.15591322170184627,148.71875,0.6625744057429493,319.5982446571299,1.2036735196344392,114.313836936557,63.92532475275527,Moderately Engaged,0.3607467524724473,Offer new content
2870,0,135,108,19795.0,146.62962962962962,6,31.332503867381266,0.8,0.044444444444444446,0.23209262123986124,183.28703703703704,0.7799592716775742,222.54650541232104,0.49772317609518896,110.90422782323031,76.01263578406083,Moderately Engaged,0.2398736421593916,Offer new content
2871,1,442,209,51069.0,115.54072398190046,8,52.30381412160868,0.47285067873303166,0.01809954751131222,0.1183344210896124,244.34928229665073,0.5376151770464668,452.9178111548929,2.34631777829574,114.0752812745871,59.75368640707561,Low Engagement,0.4024631359292438,Send engagement notifications
2872,0,16,15,1179.0,73.6875,0,6.406501322751323,0.9375,0.0,0.4004063326719577,78.6,0.9528653665119174,92.79545597169296,0.03733119510431458,76.49827306843851,27.13369461512184,High Churn Risk,0.7286630538487816,Offer discounts or special rewards
2873,0,182,120,18517.0,101.74175824175825,16,37.573589639759234,0.6593406593406593,0.08791208791208792,0.20644829472395185,154.30833333333334,0.7474149951637886,249.66154969585054,0.6594128831536259,113.84503298468385,70.44689098499629,Moderately Engaged,0.2955310901500371,Offer new content
2874,1,132,78,12221.0,92.58333333333333,9,23.355488317014323,0.5909090909090909,0.06818181818181818,0.17693551755313883,156.67948717948718,0.818965329721681,196.30524160396868,0.3035684652853556,105.88763412760848,39.266659304602214,High Churn Risk,0.6073334069539779,Offer discounts or special rewards
2875,0,135,83,16365.0,121.22222222222223,9,28.163065345250438,0.6148148148148148,0.06666666666666667,0.20861529885370694,197.16867469879517,0.8209476513929047,197.17997159323497,0.29851774265751924,105.22649160413769,72.10242725080805,Moderately Engaged,0.27897572749191957,Offer new content
2876,0,239,132,32811.0,137.2845188284519,19,29.348064064104808,0.5523012552301255,0.0794979079497908,0.12279524713014564,248.5681818181818,0.6855114043184706,304.76624856505236,1.019594011354195,115.49187813575466,90.09933607899507,Highly Engaged,0.09900663921004942,Reward loyal players
2877,1,16,15,1496.0,93.5,0,6.625821632071632,0.9375,0.0,0.414113852004477,99.73333333333333,0.9436651881258238,101.23939058776126,0.0491624323405855,80.46295203525949,26.62402350535228,High Churn Risk,0.7337597649464772,Offer discounts or special rewards
